,date,venue,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
909,2008-04-23,14,0,4,65,2,8.3,30,1,208
910,2008-04-23,14,0,4,69,2,8.4,34,1,208
911,2008-04-23,14,0,4,70,2,8.5,35,1,208
912,2008-04-23,14,0,4,72,2,8.6,33,1,208
913,2008-04-23,14,0,4,72,2,9.1,33,0,208
914,2008-04-23,14,0,4,73,2,9.2,34,0,208
915,2008-04-23,14,0,4,79,2,9.3,39,0,208
916,2008-04-23,14,0,4,80,2,9.4,39,0,208
917,2008-04-23,14,0,4,81,2,9.5,39,0,208
918,2008-04-23,14,0,4,82,2,9.6,36,0,208
919,2008-04-23,14,0,4,88,2,10.1,38,0,208
920,2008-04-23,14,0,4,89,2,10.2,38,0,208
921,2008-04-23,14,0,4,90,2,10.3,38,0,208
922,2008-04-23,14,0,4,91,2,10.4,38,0,208
923,2008-04-23,14,0,4,95,2,10.5,42,0,208
924,2008-04-23,14,0,4,96,2,10.6,43,0,208
925,2008-04-23,14,0,4,96,2,11.1,42,0,208
926,2008-04-23,14,0,4,97,2,11.2,42,0,208
927,2008-04-23,14,0,4,101,2,11.3,46,0,208
928,2008-04-23,14,0,4,105,2,11.4,49,0,208
929,2008-04-23,14,0,4,110,2,11.4,52,0,208
930,2008-04-23,14,0,4,111,2,11.5,52,0,208
931,2008-04-23,14,0,4,112,2,11.6,53,0,208
932,2008-04-23,14,0,4,113,2,12.1,53,0,208
933,2008-04-23,14,0,4,113,2,12.2,52,0,208
934,2008-04-23,14,0,4,114,2,12.3,52,0,208
935,2008-04-23,14,0,4,118,2,12.4,55,0,208
936,2008-04-23,14,0,4,119,2,12.5,55,0,208
937,2008-04-23,14,0,4,123,2,12.6,59,0,208
938,2008-04-23,14,0,4,123,2,13.1,59,0,208
939,2008-04-23,14,0,4,124,2,13.2,59,0,208
940,2008-04-23,14,0,4,130,2,13.3,61,0,208
941,2008-04-23,14,0,4,130,2,13.4,60,0,208
942,2008-04-23,14,0,4,131,2,13.5,59,0,208
943,2008-04-23,14,0,4,137,2,13.6,65,0,208
944,2008-04-23,14,0,4,139,2,14.1,66,0,208
945,2008-04-23,14,0,4,140,2,14.2,61,0,208
946,2008-04-23,14,0,4,141,2,14.3,61,0,208
947,2008-04-23,14,0,4,143,2,14.4,62,0,208
948,2008-04-23,14,0,4,143,2,14.5,61,0,208
949,2008-04-23,14,0,4,143,3,14.6,55,1,208
950,2008-04-23,14,0,4,144,3,15.0,55,1,208
951,2008-04-23,14,0,4,148,3,15.1,58,1,208
952,2008-04-23,14,0,4,148,3,15.2,57,1,208
953,2008-04-23,14,0,4,152,3,15.3,57,1,208
954,2008-04-23,14,0,4,153,3,15.4,57,1,208
955,2008-04-23,14,0,4,157,3,15.5,61,1,208
956,2008-04-23,14,0,4,158,3,15.6,61,1,208
957,2008-04-23,14,0,4,162,3,16.1,61,1,208
958,2008-04-23,14,0,4,163,3,16.2,58,1,208
959,2008-04-23,14,0,4,164,3,16.3,54,1,208
960,2008-04-23,14,0,4,165,3,16.4,54,1,208
961,2008-04-23,14,0,4,167,3,16.5,55,1,208
962,2008-04-23,14,0,4,168,3,16.6,55,1,208
963,2008-04-23,14,0,4,172,3,17.1,59,1,208
964,2008-04-23,14,0,4,173,3,17.2,59,1,208
965,2008-04-23,14,0,4,177,3,17.3,59,1,208
966,2008-04-23,14,0,4,181,3,17.4,62,1,208
967,2008-04-23,14,0,4,182,3,17.5,59,1,208
968,2008-04-23,14,0,4,182,3,17.6,59,1,208
969,2008-04-23,14,0,4,182,3,18.1,58,1,208
970,2008-04-23,14,0,4,187,3,18.1,57,1,208
971,2008-04-23,14,0,4,187,3,18.2,57,1,208
972,2008-04-23,14,0,4,188,3,18.3,57,1,208
973,2008-04-23,14,0,4,192,3,18.4,55,1,208
974,2008-04-23,14,0,4,194,3,18.5,55,1,208
975,2008-04-23,14,0,4,194,4,18.6,54,2,208
976,2008-04-23,14,0,4,200,4,19.1,59,2,208
977,2008-04-23,14,0,4,201,4,19.2,58,2,208
978,2008-04-23,14,0,4,205,4,19.3,62,2,208
979,2008-04-23,14,0,4,206,4,19.4,63,1,208
980,2008-04-23,14,0,4,206,5,19.5,62,2,208
981,2008-04-23,14,0,4,208,5,19.6,60,2,208
1139,2008-04-25,20,2,4,43,1,5.1,43,1,182
1140,2008-04-25,20,2,4,45,1,5.2,44,1,182
1141,2008-04-25,20,2,4,51,1,5.3,49,1,182
1142,2008-04-25,20,2,4,51,1,5.4,49,1,182
1143,2008-04-25,20,2,4,55,1,5.5,53,1,182
1144,2008-04-25,20,2,4,56,1,5.5,49,1,182
1145,2008-04-25,20,2,4,60,1,5.6,53,1,182
1146,2008-04-25,20,2,4,61,1,6.1,53,1,182
1147,2008-04-25,20,2,4,65,1,6.2,57,0,182
1148,2008-04-25,20,2,4,66,1,6.3,58,0,182
1149,2008-04-25,20,2,4,68,1,6.4,60,0,182
1150,2008-04-25,20,2,4,69,1,6.5,60,0,182
1151,2008-04-25,20,2,4,70,1,6.6,61,0,182
1152,2008-04-25,20,2,4,74,1,7.1,61,0,182
1153,2008-04-25,20,2,4,75,1,7.2,61,0,182
1154,2008-04-25,20,2,4,75,1,7.3,61,0,182
1155,2008-04-25,20,2,4,75,1,7.4,60,0,182
1156,2008-04-25,20,2,4,81,1,7.5,66,0,182
1157,2008-04-25,20,2,4,81,1,7.6,66,0,182
1158,2008-04-25,20,2,4,81,2,8.1,65,1,182
1159,2008-04-25,20,2,4,83,2,8.2,63,1,182
1160,2008-04-25,20,2,4,84,2,8.3,63,1,182
1161,2008-04-25,20,2,4,85,2,8.4,60,1,182
1162,2008-04-25,20,2,4,86,2,8.5,57,1,182
1163,2008-04-25,20,2,4,86,2,8.6,56,1,182
1164,2008-04-25,20,2,4,87,2,9.1,57,1,182
1165,2008-04-25,20,2,4,89,2,9.2,55,1,182
1166,2008-04-25,20,2,4,91,2,9.3,53,1,182
1167,2008-04-25,20,2,4,91,2,9.4,51,1,182
1168,2008-04-25,20,2,4,92,2,9.5,49,1,182
1169,2008-04-25,20,2,4,94,2,9.6,51,1,182
1170,2008-04-25,20,2,4,95,2,10.1,50,1,182
1171,2008-04-25,20,2,4,101,2,10.2,50,1,182
1172,2008-04-25,20,2,4,105,2,10.3,54,1,182
1173,2008-04-25,20,2,4,106,2,10.4,51,1,182
1174,2008-04-25,20,2,4,107,2,10.5,51,1,182
1175,2008-04-25,20,2,4,107,3,10.6,47,2,182
1176,2008-04-25,20,2,4,107,3,11.1,46,2,182
1177,2008-04-25,20,2,4,108,3,11.2,43,2,182
1178,2008-04-25,20,2,4,108,3,11.3,42,2,182
1179,2008-04-25,20,2,4,109,3,11.4,41,2,182
1180,2008-04-25,20,2,4,109,3,11.5,40,2,182
1181,2008-04-25,20,2,4,110,3,11.6,40,2,182
1182,2008-04-25,20,2,4,111,3,12.1,37,2,182
1183,2008-04-25,20,2,4,113,3,12.2,38,2,182
1184,2008-04-25,20,2,4,113,3,12.3,38,2,182
1185,2008-04-25,20,2,4,114,3,12.4,39,2,182
1186,2008-04-25,20,2,4,115,3,12.5,34,2,182
1187,2008-04-25,20,2,4,116,3,12.6,35,2,182
1188,2008-04-25,20,2,4,117,3,13.1,36,1,182
1189,2008-04-25,20,2,4,118,3,13.2,35,1,182
1190,2008-04-25,20,2,4,119,3,13.3,35,1,182
1191,2008-04-25,20,2,4,121,3,13.4,36,1,182
1192,2008-04-25,20,2,4,121,4,13.5,35,2,182
1193,2008-04-25,20,2,4,122,4,13.6,36,2,182
1194,2008-04-25,20,2,4,123,4,14.1,36,2,182
1195,2008-04-25,20,2,4,127,4,14.2,38,2,182
1196,2008-04-25,20,2,4,127,4,14.3,36,2,182
1197,2008-04-25,20,2,4,131,4,14.4,40,2,182
1198,2008-04-25,20,2,4,132,4,14.5,40,2,182
1199,2008-04-25,20,2,4,138,4,14.6,44,2,182
1200,2008-04-25,20,2,4,142,4,15.1,47,2,182
1201,2008-04-25,20,2,4,142,4,15.2,41,2,182
1202,2008-04-25,20,2,4,142,4,15.3,37,2,182
1203,2008-04-25,20,2,4,143,4,15.4,37,2,182
1204,2008-04-25,20,2,4,145,4,15.5,38,2,182
1205,2008-04-25,20,2,4,146,4,15.6,39,1,182
1206,2008-04-25,20,2,4,147,4,16.1,40,1,182
1207,2008-04-25,20,2,4,151,4,16.2,43,1,182
1208,2008-04-25,20,2,4,152,4,16.3,44,1,182
1209,2008-04-25,20,2,4,152,5,16.4,43,2,182
1210,2008-04-25,20,2,4,152,5,16.5,43,2,182
1211,2008-04-25,20,2,4,152,5,16.6,42,2,182
1212,2008-04-25,20,2,4,154,5,17.1,43,2,182
1213,2008-04-25,20,2,4,155,5,17.2,42,2,182
1214,2008-04-25,20,2,4,155,5,17.3,42,2,182
1215,2008-04-25,20,2,4,155,6,17.4,41,3,182
1216,2008-04-25,20,2,4,156,6,17.5,41,3,182
1217,2008-04-25,20,2,4,157,6,17.5,41,3,182
1218,2008-04-25,20,2,4,157,6,17.6,40,3,182
1219,2008-04-25,20,2,4,159,6,18.1,41,3,182
1220,2008-04-25,20,2,4,159,7,18.2,40,4,182
1221,2008-04-25,20,2,4,163,7,18.3,42,4,182
1222,2008-04-25,20,2,4,163,7,18.4,42,3,182
1223,2008-04-25,20,2,4,167,7,18.5,45,3,182
1224,2008-04-25,20,2,4,169,7,18.5,46,3,182
1225,2008-04-25,20,2,4,169,8,18.6,42,4,182
1226,2008-04-25,20,2,4,170,8,19.1,43,4,182
1227,2008-04-25,20,2,4,170,9,19.2,39,5,182
1228,2008-04-25,20,2,4,174,9,19.3,42,5,182
1229,2008-04-25,20,2,4,175,9,19.4,37,5,182
1230,2008-04-25,20,2,4,181,9,19.5,39,5,182
1231,2008-04-25,20,2,4,182,10,19.6,40,6,182
1263,2008-04-26,13,6,5,42,2,5.1,41,1,135
1264,2008-04-26,13,6,5,42,2,5.2,41,1,135
1265,2008-04-26,13,6,5,43,2,5.3,42,1,135
1266,2008-04-26,13,6,5,47,2,5.4,46,1,135
1267,2008-04-26,13,6,5,53,2,5.5,52,1,135
1268,2008-04-26,13,6,5,57,2,5.6,56,1,135
1269,2008-04-26,13,6,5,58,2,6.1,56,1,135
1270,2008-04-26,13,6,5,59,2,6.2,57,1,135
1271,2008-04-26,13,6,5,59,3,6.3,56,2,135
1272,2008-04-26,13,6,5,61,3,6.4,57,2,135
1273,2008-04-26,13,6,5,61,3,6.5,51,2,135
1274,2008-04-26,13,6,5,62,3,6.5,46,2,135
1275,2008-04-26,13,6,5,63,3,6.5,47,2,135
1276,2008-04-26,13,6,5,64,3,6.6,48,1,135
1277,2008-04-26,13,6,5,65,3,7.1,49,1,135
1278,2008-04-26,13,6,5,65,4,7.2,48,2,135
1279,2008-04-26,13,6,5,66,4,7.3,49,2,135
1280,2008-04-26,13,6,5,67,4,7.4,50,2,135
1281,2008-04-26,13,6,5,68,4,7.5,47,2,135
1282,2008-04-26,13,6,5,68,4,7.6,47,2,135
1283,2008-04-26,13,6,5,68,4,8.1,43,2,135
1284,2008-04-26,13,6,5,69,4,8.2,44,2,135
1285,2008-04-26,13,6,5,70,4,8.3,45,2,135
1286,2008-04-26,13,6,5,76,4,8.4,47,2,135
1287,2008-04-26,13,6,5,76,4,8.5,43,2,135
1288,2008-04-26,13,6,5,76,4,8.6,39,2,135
1289,2008-04-26,13,6,5,77,4,9.1,39,2,135
1290,2008-04-26,13,6,5,77,4,9.2,39,2,135
1291,2008-04-26,13,6,5,77,4,9.3,35,2,135
1292,2008-04-26,13,6,5,77,5,9.4,35,3,135
1293,2008-04-26,13,6,5,77,5,9.5,35,3,135
1294,2008-04-26,13,6,5,77,5,9.6,35,3,135
1295,2008-04-26,13,6,5,77,5,10.1,34,3,135
1296,2008-04-26,13,6,5,78,5,10.2,31,3,135
1297,2008-04-26,13,6,5,78,5,10.3,25,3,135
1298,2008-04-26,13,6,5,78,5,10.4,21,3,135
1299,2008-04-26,13,6,5,78,5,10.5,20,3,135
1300,2008-04-26,13,6,5,78,5,10.6,19,3,135
1301,2008-04-26,13,6,5,78,5,11.1,19,2,135
1302,2008-04-26,13,6,5,78,5,11.2,17,2,135
1303,2008-04-26,13,6,5,78,5,11.3,17,2,135
1304,2008-04-26,13,6,5,78,6,11.4,16,3,135
1305,2008-04-26,13,6,5,78,6,11.5,15,3,135
1306,2008-04-26,13,6,5,78,6,11.6,14,3,135
1307,2008-04-26,13,6,5,78,6,12.1,13,3,135
1308,2008-04-26,13,6,5,79,6,12.2,14,2,135
1309,2008-04-26,13,6,5,80,6,12.3,14,2,135
1310,2008-04-26,13,6,5,86,6,12.4,19,2,135
1311,2008-04-26,13,6,5,87,6,12.5,19,2,135
1312,2008-04-26,13,6,5,88,6,12.6,20,2,135
1313,2008-04-26,13,6,5,89,6,13.1,21,2,135
1314,2008-04-26,13,6,5,89,6,13.2,20,2,135
1315,2008-04-26,13,6,5,90,6,13.3,20,2,135
1316,2008-04-26,13,6,5,90,6,13.4,14,2,135
1317,2008-04-26,13,6,5,90,6,13.5,14,2,135
1318,2008-04-26,13,6,5,90,7,13.6,14,3,135
1319,2008-04-26,13,6,5,94,7,14.1,17,3,135
1320,2008-04-26,13,6,5,94,7,14.2,17,3,135
1321,2008-04-26,13,6,5,94,7,14.3,17,3,135
1322,2008-04-26,13,6,5,95,7,14.4,18,2,135
1323,2008-04-26,13,6,5,95,7,14.5,18,2,135
1324,2008-04-26,13,6,5,95,7,14.6,18,2,135
1325,2008-04-26,13,6,5,95,7,15.1,18,2,135
1326,2008-04-26,13,6,5,101,7,15.2,23,2,135
1327,2008-04-26,13,6,5,107,7,15.3,29,2,135
1328,2008-04-26,13,6,5,107,7,15.4,29,2,135
1329,2008-04-26,13,6,5,108,7,15.5,30,2,135
1330,2008-04-26,13,6,5,108,7,15.6,30,2,135
1331,2008-04-26,13,6,5,109,7,16.1,31,2,135
1332,2008-04-26,13,6,5,109,7,16.2,31,2,135
1333,2008-04-26,13,6,5,111,7,16.3,33,2,135
1334,2008-04-26,13,6,5,111,7,16.4,33,1,135
1335,2008-04-26,13,6,5,111,7,16.5,33,1,135
1336,2008-04-26,13,6,5,112,7,16.6,34,1,135
1337,2008-04-26,13,6,5,113,7,17.1,35,1,135
1338,2008-04-26,13,6,5,113,7,17.2,34,1,135
1339,2008-04-26,13,6,5,117,7,17.3,37,1,135
1340,2008-04-26,13,6,5,119,7,17.4,33,1,135
1341,2008-04-26,13,6,5,120,7,17.5,33,1,135
1342,2008-04-26,13,6,5,121,7,17.6,33,1,135
1343,2008-04-26,13,6,5,125,7,18.1,36,1,135
1344,2008-04-26,13,6,5,129,7,18.2,40,1,135
1345,2008-04-26,13,6,5,130,7,18.3,40,1,135
1346,2008-04-26,13,6,5,130,7,18.4,40,1,135
1347,2008-04-26,13,6,5,130,7,18.5,40,1,135
1348,2008-04-26,13,6,5,130,7,18.6,40,0,135
1349,2008-04-26,13,6,5,131,7,19.1,37,0,135
1350,2008-04-26,13,6,5,131,8,19.2,37,1,135
1351,2008-04-26,13,6,5,133,8,19.2,39,1,135
1352,2008-04-26,13,6,5,134,8,19.3,39,1,135
1353,2008-04-26,13,6,5,134,8,19.4,39,1,135
1354,2008-04-26,13,6,5,134,8,19.5,39,1,135
1355,2008-04-26,13,6,5,135,8,19.6,40,1,135
1387,2008-04-26,14,3,0,50,2,5.1,47,2,147
1388,2008-04-26,14,3,0,51,2,5.2,48,2,147
1389,2008-04-26,14,3,0,55,2,5.3,51,2,147
1390,2008-04-26,14,3,0,61,2,5.4,57,2,147
1391,2008-04-26,14,3,0,61,3,5.5,53,3,147
1392,2008-04-26,14,3,0,61,3,5.6,53,3,147
1393,2008-04-26,14,3,0,61,3,6.1,53,3,147
1394,2008-04-26,14,3,0,61,3,6.2,52,3,147
1395,2008-04-26,14,3,0,61,3,6.3,48,3,147
1396,2008-04-26,14,3,0,61,3,6.4,42,3,147
1397,2008-04-26,14,3,0,61,3,6.5,38,3,147
1398,2008-04-26,14,3,0,62,3,6.5,38,3,147
1399,2008-04-26,14,3,0,63,3,6.6,37,3,147
1400,2008-04-26,14,3,0,64,3,7.1,32,3,147
1401,2008-04-26,14,3,0,64,4,7.2,32,3,147
1402,2008-04-26,14,3,0,64,4,7.3,32,2,147
1403,2008-04-26,14,3,0,64,4,7.4,32,2,147
1404,2008-04-26,14,3,0,64,4,7.5,32,2,147
1405,2008-04-26,14,3,0,65,4,7.6,32,2,147
1406,2008-04-26,14,3,0,65,4,8.1,32,2,147
1407,2008-04-26,14,3,0,66,4,8.2,29,2,147
1408,2008-04-26,14,3,0,66,4,8.3,29,2,147
1409,2008-04-26,14,3,0,67,4,8.3,30,2,147
1410,2008-04-26,14,3,0,67,4,8.4,29,2,147
1411,2008-04-26,14,3,0,68,4,8.5,30,2,147
1412,2008-04-26,14,3,0,69,4,8.6,31,2,147
1413,2008-04-26,14,3,0,70,4,9.1,32,2,147
1414,2008-04-26,14,3,0,70,4,9.2,28,2,147
1415,2008-04-26,14,3,0,70,5,9.3,24,3,147
1416,2008-04-26,14,3,0,70,5,9.4,20,3,147
1417,2008-04-26,14,3,0,71,5,9.5,21,3,147
1418,2008-04-26,14,3,0,72,5,9.6,21,3,147
1419,2008-04-26,14,3,0,73,5,10.1,18,3,147
1420,2008-04-26,14,3,0,74,5,10.2,13,3,147
1421,2008-04-26,14,3,0,74,5,10.3,13,2,147
1422,2008-04-26,14,3,0,74,5,10.4,13,2,147
1423,2008-04-26,14,3,0,75,5,10.5,14,2,147
1424,2008-04-26,14,3,0,75,5,10.6,14,2,147
1425,2008-04-26,14,3,0,75,5,11.1,14,2,147
1426,2008-04-26,14,3,0,76,5,11.2,15,2,147
1427,2008-04-26,14,3,0,77,5,11.3,16,2,147
1428,2008-04-26,14,3,0,78,5,11.4,16,2,147
1429,2008-04-26,14,3,0,79,5,11.5,16,2,147
1430,2008-04-26,14,3,0,79,5,11.6,15,2,147
1431,2008-04-26,14,3,0,81,5,12.1,17,1,147
1432,2008-04-26,14,3,0,85,5,12.2,21,1,147
1433,2008-04-26,14,3,0,86,5,12.3,22,1,147
1434,2008-04-26,14,3,0,86,5,12.4,22,1,147
1435,2008-04-26,14,3,0,87,5,12.5,22,1,147
1436,2008-04-26,14,3,0,87,5,12.6,22,1,147
1437,2008-04-26,14,3,0,88,5,13.1,22,1,147
1438,2008-04-26,14,3,0,88,5,13.2,22,1,147
1439,2008-04-26,14,3,0,90,5,13.3,23,1,147
1440,2008-04-26,14,3,0,91,5,13.4,24,1,147
1441,2008-04-26,14,3,0,92,5,13.5,24,1,147
1442,2008-04-26,14,3,0,92,5,13.6,23,1,147
1443,2008-04-26,14,3,0,96,5,14.1,26,1,147
1444,2008-04-26,14,3,0,97,5,14.2,27,1,147
1445,2008-04-26,14,3,0,98,5,14.3,28,0,147
1446,2008-04-26,14,3,0,98,6,14.4,28,1,147
1447,2008-04-26,14,3,0,102,6,14.5,31,1,147
1448,2008-04-26,14,3,0,104,6,14.6,32,1,147
1449,2008-04-26,14,3,0,105,6,15.1,32,1,147
1450,2008-04-26,14,3,0,106,6,15.2,32,1,147
1451,2008-04-26,14,3,0,106,6,15.3,32,1,147
1452,2008-04-26,14,3,0,107,6,15.3,33,1,147
1453,2008-04-26,14,3,0,107,6,15.4,32,1,147
1454,2008-04-26,14,3,0,108,6,15.5,33,1,147
1455,2008-04-26,14,3,0,108,6,15.6,33,1,147
1456,2008-04-26,14,3,0,114,6,16.1,38,1,147
1457,2008-04-26,14,3,0,115,6,16.2,38,1,147
1458,2008-04-26,14,3,0,116,6,16.3,38,1,147
1459,2008-04-26,14,3,0,116,6,16.4,37,1,147
1460,2008-04-26,14,3,0,117,6,16.5,38,1,147
1461,2008-04-26,14,3,0,118,6,16.5,37,1,147
1462,2008-04-26,14,3,0,119,6,16.6,34,1,147
1463,2008-04-26,14,3,0,121,6,17.1,35,1,147
1464,2008-04-26,14,3,0,121,7,17.2,35,2,147
1465,2008-04-26,14,3,0,122,7,17.3,35,2,147
1466,2008-04-26,14,3,0,123,7,17.4,36,2,147
1467,2008-04-26,14,3,0,124,7,17.5,36,2,147
1468,2008-04-26,14,3,0,126,7,17.6,38,2,147
1469,2008-04-26,14,3,0,127,7,18.1,37,2,147
1470,2008-04-26,14,3,0,127,8,18.2,36,3,147
1471,2008-04-26,14,3,0,128,8,18.3,36,3,147
1472,2008-04-26,14,3,0,129,8,18.4,37,3,147
1473,2008-04-26,14,3,0,133,8,18.5,37,3,147
1474,2008-04-26,14,3,0,134,8,18.6,37,3,147
1475,2008-04-26,14,3,0,138,8,19.1,40,3,147
1476,2008-04-26,14,3,0,142,8,19.2,44,2,147
1477,2008-04-26,14,3,0,143,8,19.3,41,2,147
1478,2008-04-26,14,3,0,144,8,19.4,40,2,147
1479,2008-04-26,14,3,0,145,8,19.4,40,2,147
1480,2008-04-26,14,3,0,145,9,19.5,39,3,147
1481,2008-04-26,14,3,0,147,9,19.6,41,3,147
1639,2008-04-27,20,1,2,40,2,5.1,38,2,158
1640,2008-04-27,20,1,2,40,2,5.2,37,2,158
1641,2008-04-27,20,1,2,44,2,5.3,37,2,158
1642,2008-04-27,20,1,2,44,2,5.4,36,2,158
1643,2008-04-27,20,1,2,45,2,5.5,36,2,158
1644,2008-04-27,20,1,2,45,3,5.6,35,3,158
1645,2008-04-27,20,1,2,45,3,6.1,34,3,158
1646,2008-04-27,20,1,2,46,3,6.2,35,3,158
1647,2008-04-27,20,1,2,46,3,6.3,35,2,158
1648,2008-04-27,20,1,2,48,3,6.4,37,2,158
1649,2008-04-27,20,1,2,48,3,6.5,37,2,158
1650,2008-04-27,20,1,2,50,3,6.5,39,2,158
1651,2008-04-27,20,1,2,54,3,6.6,42,2,158
1652,2008-04-27,20,1,2,54,4,7.1,42,2,158
1653,2008-04-27,20,1,2,55,4,7.2,39,2,158
1654,2008-04-27,20,1,2,56,4,7.3,40,2,158
1655,2008-04-27,20,1,2,57,4,7.4,40,2,158
1656,2008-04-27,20,1,2,58,4,7.5,40,2,158
1657,2008-04-27,20,1,2,58,4,7.6,40,2,158
1658,2008-04-27,20,1,2,58,4,8.1,36,2,158
1659,2008-04-27,20,1,2,58,4,8.2,32,2,158
1660,2008-04-27,20,1,2,59,4,8.3,32,2,158
1661,2008-04-27,20,1,2,60,4,8.4,32,2,158
1662,2008-04-27,20,1,2,60,4,8.5,31,2,158
1663,2008-04-27,20,1,2,60,4,8.6,27,2,158
1664,2008-04-27,20,1,2,62,4,9.1,28,2,158
1665,2008-04-27,20,1,2,64,4,9.2,29,2,158
1666,2008-04-27,20,1,2,68,4,9.3,32,2,158
1667,2008-04-27,20,1,2,69,4,9.4,29,2,158
1668,2008-04-27,20,1,2,69,4,9.5,29,2,158
1669,2008-04-27,20,1,2,69,4,9.6,29,2,158
1670,2008-04-27,20,1,2,75,4,10.1,35,2,158
1671,2008-04-27,20,1,2,76,4,10.2,32,2,158
1672,2008-04-27,20,1,2,76,4,10.3,32,2,158
1673,2008-04-27,20,1,2,76,4,10.4,31,2,158
1674,2008-04-27,20,1,2,80,4,10.5,35,1,158
1675,2008-04-27,20,1,2,81,4,10.6,36,1,158
1676,2008-04-27,20,1,2,82,4,11.1,36,1,158
1677,2008-04-27,20,1,2,86,4,11.2,40,1,158
1678,2008-04-27,20,1,2,86,4,11.3,38,1,158
1679,2008-04-27,20,1,2,87,4,11.4,39,1,158
1680,2008-04-27,20,1,2,88,4,11.5,38,1,158
1681,2008-04-27,20,1,2,88,5,11.6,34,2,158
1682,2008-04-27,20,1,2,88,5,12.1,34,1,158
1683,2008-04-27,20,1,2,92,5,12.2,37,1,158
1684,2008-04-27,20,1,2,92,5,12.3,36,1,158
1685,2008-04-27,20,1,2,93,5,12.4,36,1,158
1686,2008-04-27,20,1,2,93,5,12.5,35,1,158
1687,2008-04-27,20,1,2,94,5,12.6,36,1,158
1688,2008-04-27,20,1,2,94,5,13.1,36,1,158
1689,2008-04-27,20,1,2,95,5,13.2,37,1,158
1690,2008-04-27,20,1,2,96,5,13.2,37,1,158
1691,2008-04-27,20,1,2,96,5,13.3,36,1,158
1692,2008-04-27,20,1,2,97,5,13.4,37,1,158
1693,2008-04-27,20,1,2,97,5,13.5,37,1,158
1694,2008-04-27,20,1,2,98,5,13.6,36,1,158
1695,2008-04-27,20,1,2,99,5,14.1,35,1,158
1696,2008-04-27,20,1,2,100,5,14.2,32,1,158
1697,2008-04-27,20,1,2,101,5,14.3,32,1,158
1698,2008-04-27,20,1,2,105,5,14.4,36,1,158
1699,2008-04-27,20,1,2,106,5,14.5,37,1,158
1700,2008-04-27,20,1,2,107,5,14.6,32,1,158
1701,2008-04-27,20,1,2,108,5,15.1,32,1,158
1702,2008-04-27,20,1,2,110,5,15.2,34,1,158
1703,2008-04-27,20,1,2,111,5,15.3,35,1,158
1704,2008-04-27,20,1,2,117,5,15.4,37,1,158
1705,2008-04-27,20,1,2,121,5,15.5,40,1,158
1706,2008-04-27,20,1,2,122,5,15.6,40,1,158
1707,2008-04-27,20,1,2,123,5,16.1,37,1,158
1708,2008-04-27,20,1,2,124,5,16.1,38,1,158
1709,2008-04-27,20,1,2,125,5,16.2,38,1,158
1710,2008-04-27,20,1,2,125,6,16.3,37,2,158
1711,2008-04-27,20,1,2,126,6,16.4,38,1,158
1712,2008-04-27,20,1,2,127,6,16.5,39,1,158
1713,2008-04-27,20,1,2,128,6,16.6,36,1,158
1714,2008-04-27,20,1,2,130,6,17.1,38,1,158
1715,2008-04-27,20,1,2,131,6,17.2,38,1,158
1716,2008-04-27,20,1,2,135,6,17.3,42,1,158
1717,2008-04-27,20,1,2,139,6,17.4,45,1,158
1718,2008-04-27,20,1,2,139,7,17.5,45,2,158
1719,2008-04-27,20,1,2,139,7,17.6,44,2,158
1720,2008-04-27,20,1,2,141,7,18.1,45,2,158
1721,2008-04-27,20,1,2,142,7,18.2,46,2,158
1722,2008-04-27,20,1,2,146,7,18.3,49,2,158
1723,2008-04-27,20,1,2,147,7,18.4,50,2,158
1724,2008-04-27,20,1,2,148,7,18.5,50,2,158
1725,2008-04-27,20,1,2,152,7,18.6,53,2,158
1726,2008-04-27,20,1,2,153,7,19.1,53,2,158
1727,2008-04-27,20,1,2,155,7,19.2,54,2,158
1728,2008-04-27,20,1,2,155,7,19.3,50,2,158
1729,2008-04-27,20,1,2,156,7,19.4,50,2,158
1730,2008-04-27,20,1,2,157,7,19.5,50,2,158
1731,2008-04-27,20,1,2,158,8,19.6,50,3,158
1764,2008-04-28,13,0,6,26,1,5.1,25,1,178
1765,2008-04-28,13,0,6,30,1,5.2,29,1,178
1766,2008-04-28,13,0,6,31,1,5.3,30,1,178
1767,2008-04-28,13,0,6,35,1,5.4,34,1,178
1768,2008-04-28,13,0,6,35,1,5.5,34,1,178
1769,2008-04-28,13,0,6,36,1,5.6,34,1,178
1770,2008-04-28,13,0,6,36,1,6.1,34,1,178
1771,2008-04-28,13,0,6,42,1,6.2,36,1,178
1772,2008-04-28,13,0,6,42,2,6.3,35,2,178
1773,2008-04-28,13,0,6,43,2,6.4,32,2,178
1774,2008-04-28,13,0,6,43,2,6.5,31,2,178
1775,2008-04-28,13,0,6,43,2,6.6,30,2,178
1776,2008-04-28,13,0,6,44,2,7.1,31,2,178
1777,2008-04-28,13,0,6,45,2,7.2,31,2,178
1778,2008-04-28,13,0,6,47,2,7.3,33,2,178
1779,2008-04-28,13,0,6,48,2,7.4,33,2,178
1780,2008-04-28,13,0,6,50,2,7.5,33,2,178
1781,2008-04-28,13,0,6,50,2,7.6,32,2,178
1782,2008-04-28,13,0,6,51,2,8.1,33,2,178
1783,2008-04-28,13,0,6,52,2,8.2,34,2,178
